scenario,strategy,seed,trial,fault_triggered,initial_failure,completed,recovered,logical_calls,retry_count,redispatch_count,virtual_latency_ms,duplicate_side_effects,policy_violations,needs_reconciliation,terminal_status,step_status,failure_code,recovery_path
non_retryable_business_failure,B0,11,2,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,11,2,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,11,2,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,11,3,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,11,3,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,11,3,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,11,4,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,11,4,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,11,4,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,11,5,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,11,5,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,11,5,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,11,6,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,11,6,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,11,6,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,11,7,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,11,7,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,11,7,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,11,8,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,11,8,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,11,8,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,11,9,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,11,9,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,11,9,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,11,10,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,11,10,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,11,10,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,11,11,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,11,11,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,11,11,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,11,12,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,11,12,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,11,12,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,11,13,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,11,13,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,11,13,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,11,14,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,11,14,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,11,14,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,11,15,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,11,15,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,11,15,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,11,16,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,11,16,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,11,16,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,11,17,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,11,17,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,11,17,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,11,18,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,11,18,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,11,18,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,11,19,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,11,19,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,11,19,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,29,0,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,29,0,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,29,0,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,29,1,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,29,1,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,29,1,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,29,2,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,29,2,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,29,2,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,29,3,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,29,3,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,29,3,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,29,4,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,29,4,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,29,4,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,29,5,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,29,5,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,29,5,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,29,6,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,29,6,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,29,6,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,29,7,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,29,7,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,29,7,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,29,8,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,29,8,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,29,8,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,29,9,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,29,9,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,29,9,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,29,10,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,29,10,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,29,10,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,29,11,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,29,11,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,29,11,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,29,12,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,29,12,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,29,12,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,29,13,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,29,13,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,29,13,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,29,14,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,29,14,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,29,14,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,29,15,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,29,15,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,29,15,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,29,16,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,29,16,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,29,16,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,29,17,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,29,17,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,29,17,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,29,18,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,29,18,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,29,18,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,29,19,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,29,19,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,29,19,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,47,0,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,47,0,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,47,0,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,47,1,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,47,1,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,47,1,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,47,2,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,47,2,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,47,2,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,47,3,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,47,3,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,47,3,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,47,4,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,47,4,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,47,4,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,47,5,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,47,5,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,47,5,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,47,6,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,47,6,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,47,6,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,47,7,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,47,7,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,47,7,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,47,8,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,47,8,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,47,8,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,47,9,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,47,9,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,47,9,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,47,10,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,47,10,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,47,10,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,47,11,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,47,11,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,47,11,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,47,12,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,47,12,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,47,12,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,47,13,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,47,13,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,47,13,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,47,14,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,47,14,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,47,14,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,47,15,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,47,15,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,47,15,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,47,16,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,47,16,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,47,16,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,47,17,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,47,17,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,47,17,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,47,18,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,47,18,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,47,18,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,47,19,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,47,19,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,47,19,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,71,0,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,71,0,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,71,0,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,71,1,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,71,1,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,71,1,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,71,2,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,71,2,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,71,2,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,71,3,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,71,3,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,71,3,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,71,4,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,71,4,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,71,4,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,71,5,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,71,5,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,71,5,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
